,name,jfactor,profile,ch,mass,quantile,sigma_v
3279,UMi,9.68,Einasto,tau,100000,0.95,1.3706742208946074e-22
3280,UMi,14.4,Burkert,W,100,0.05,2.6290018372889145e-24
3281,UMi,14.4,Burkert,W,100,0.32,4.147449046458659e-24
3282,UMi,14.4,Burkert,W,100,0.5,5.013065103380783e-24
3283,UMi,14.4,Burkert,W,100,0.68,6.12811079982259e-24
3284,UMi,14.4,Burkert,W,100,0.95,9.461964966534065e-24
3285,UMi,14.4,Burkert,W,200,0.05,8.191423398983245e-25
3286,UMi,14.4,Burkert,W,200,0.32,1.2455668734449703e-24
3287,UMi,14.4,Burkert,W,200,0.5,1.4630476055304442e-24
3288,UMi,14.4,Burkert,W,200,0.68,1.7908354204029398e-24
3289,UMi,14.4,Burkert,W,200,0.95,2.5836959748328804e-24
3290,UMi,14.4,Burkert,W,500,0.05,6.078392789613429e-25
3291,UMi,14.4,Burkert,W,500,0.32,9.486679816334274e-25
3292,UMi,14.4,Burkert,W,500,0.5,1.1573841535312496e-24
3293,UMi,14.4,Burkert,W,500,0.68,1.4344849261774164e-24
3294,UMi,14.4,Burkert,W,500,0.95,2.1396152838541536e-24
3295,UMi,14.4,Burkert,W,1000,0.05,6.603263927126572e-25
3296,UMi,14.4,Burkert,W,1000,0.32,1.0462280697842416e-24
3297,UMi,14.4,Burkert,W,1000,0.5,1.2674555238438895e-24
3298,UMi,14.4,Burkert,W,1000,0.68,1.5877251189816827e-24
3299,UMi,14.4,Burkert,W,1000,0.95,2.4196468107942925e-24
3300,UMi,14.4,Burkert,W,5000,0.05,1.2282426136202954e-24
3301,UMi,14.4,Burkert,W,5000,0.32,2.001701193005649e-24
3302,UMi,14.4,Burkert,W,5000,0.5,2.4572089395183863e-24
3303,UMi,14.4,Burkert,W,5000,0.68,3.035012840865995e-24
3304,UMi,14.4,Burkert,W,5000,0.95,4.61393405111245e-24
3305,UMi,14.4,Burkert,W,10000,0.05,1.926262366233356e-24
3306,UMi,14.4,Burkert,W,10000,0.32,3.1826980297222395e-24
3307,UMi,14.4,Burkert,W,10000,0.5,3.9535251113441415e-24
3308,UMi,14.4,Burkert,W,10000,0.68,4.8836330302610436e-24
3309,UMi,14.4,Burkert,W,10000,0.95,7.211220756939695e-24
3310,UMi,14.4,Burkert,W,50000,0.05,7.629236838942901e-24
3311,UMi,14.4,Burkert,W,50000,0.32,1.2161819874051385e-23
3312,UMi,14.4,Burkert,W,50000,0.5,1.545582490460335e-23
3313,UMi,14.4,Burkert,W,50000,0.68,1.8999646573650974e-23
3314,UMi,14.4,Burkert,W,50000,0.95,2.8044797695134285e-23
3315,UMi,14.4,Burkert,W,100000,0.05,1.4229796041886374e-23
3316,UMi,14.4,Burkert,W,100000,0.32,2.3615763428956965e-23
3317,UMi,14.4,Burkert,W,100000,0.5,2.9295564659025733e-23
3318,UMi,14.4,Burkert,W,100000,0.68,3.663638417353621e-23
3319,UMi,14.4,Burkert,W,100000,0.95,5.472545226653626e-23
3320,UMi,14.4,Burkert,Z,100,0.05,4.275926257361197e-24
3321,UMi,14.4,Burkert,Z,100,0.32,6.848234399491918e-24
3322,UMi,14.4,Burkert,Z,100,0.5,8.28574288443194e-24
3323,UMi,14.4,Burkert,Z,100,0.68,1.010981302350933e-23
3324,UMi,14.4,Burkert,Z,100,0.95,1.533121596822172e-23
3325,UMi,14.4,Burkert,Z,200,0.05,1.0444479251306791e-24
3326,UMi,14.4,Burkert,Z,200,0.32,1.6192810960608267e-24
3327,UMi,14.4,Burkert,Z,200,0.5,1.9248232257863136e-24
3328,UMi,14.4,Burkert,Z,200,0.68,2.337511002177034e-24
3329,UMi,14.4,Burkert,Z,200,0.95,3.574792769592232e-24
3330,UMi,14.4,Burkert,Z,500,0.05,7.504666764778688e-25
3331,UMi,14.4,Burkert,Z,500,0.32,1.172055012102434e-24
3332,UMi,14.4,Burkert,Z,500,0.5,1.405865242249649e-24
3333,UMi,14.4,Burkert,Z,500,0.68,1.7519635804361604e-24
3334,UMi,14.4,Burkert,Z,500,0.95,2.6016300364241467e-24
3335,UMi,14.4,Burkert,Z,1000,0.05,8.0485721662758865e-25
3336,UMi,14.4,Burkert,Z,1000,0.32,1.2521176622110843e-24
3337,UMi,14.4,Burkert,Z,1000,0.5,1.5375445041253403e-24
3338,UMi,14.4,Burkert,Z,1000,0.68,1.895848072691617e-24
3339,UMi,14.4,Burkert,Z,1000,0.95,2.8079509319633587e-24
3340,UMi,14.4,Burkert,Z,5000,0.05,1.5357002053007806e-24
3341,UMi,14.4,Burkert,Z,5000,0.32,2.4500342321924845e-24
3342,UMi,14.4,Burkert,Z,5000,0.5,3.0361972133745364e-24
3343,UMi,14.4,Burkert,Z,5000,0.68,3.7486166902484684e-24
3344,UMi,14.4,Burkert,Z,5000,0.95,5.651160142472453e-24
3345,UMi,14.4,Burkert,Z,10000,0.05,2.309575793362324e-24
3346,UMi,14.4,Burkert,Z,10000,0.32,3.731954063924911e-24
3347,UMi,14.4,Burkert,Z,10000,0.5,4.613384901837703e-24
3348,UMi,14.4,Burkert,Z,10000,0.68,5.691035401039506e-24
3349,UMi,14.4,Burkert,Z,10000,0.95,8.59978186630881e-24
3350,UMi,14.4,Burkert,Z,50000,0.05,7.429741946284548e-24
3351,UMi,14.4,Burkert,Z,50000,0.32,1.211386241393667e-23
3352,UMi,14.4,Burkert,Z,50000,0.5,1.5502428509313216e-23
3353,UMi,14.4,Burkert,Z,50000,0.68,1.8977545408375997e-23
3354,UMi,14.4,Burkert,Z,50000,0.95,2.799506377482263e-23
3355,UMi,14.4,Burkert,Z,100000,0.05,1.4276997236122054e-23
3356,UMi,14.4,Burkert,Z,100000,0.32,2.2991224963233066e-23
3357,UMi,14.4,Burkert,Z,100000,0.5,2.913703445362701e-23
3358,UMi,14.4,Burkert,Z,100000,0.68,3.601138720887705e-23
3359,UMi,14.4,Burkert,Z,100000,0.95,5.303694197389155e-23
3360,UMi,14.4,Burkert,b,70,0.05,7.121273295751711e-24
3361,UMi,14.4,Burkert,b,70,0.32,1.1419674104835348e-23
3362,UMi,14.4,Burkert,b,70,0.5,1.3743462040167172e-23
3363,UMi,14.4,Burkert,b,70,0.68,1.674086963326355e-23
3364,UMi,14.4,Burkert,b,70,0.95,2.5914122112028577e-23
3365,UMi,14.4,Burkert,b,100,0.05,3.2070490987346656e-24
3366,UMi,14.4,Burkert,b,100,0.32,5.04994876624996e-24
3367,UMi,14.4,Burkert,b,100,0.5,6.1114439221164666e-24
3368,UMi,14.4,Burkert,b,100,0.68,7.428611281473387e-24
3369,UMi,14.4,Burkert,b,100,0.95,1.1529543469754903e-23
3370,UMi,14.4,Burkert,b,200,0.05,1.1978842247489048e-24
3371,UMi,14.4,Burkert,b,200,0.32,1.8649572117813616e-24
3372,UMi,14.4,Burkert,b,200,0.5,2.2388288493207275e-24
