,name,profile,ch,mass,quantile,tau
1605,UMaII,Einasto,tau,10000,0.05,1.8916053319347447e+26
1606,UMaII,Einasto,tau,10000,0.32,2.4394479732506922e+26
1607,UMaII,Einasto,tau,10000,0.5,2.854623894189223e+26
1608,UMaII,Einasto,tau,10000,0.68,3.305752718155259e+26
1609,UMaII,Einasto,tau,10000,0.95,4.9787017119634594e+26
1610,UMaII,Einasto,tau,50000,0.05,1.5725795376291184e+26
1611,UMaII,Einasto,tau,50000,0.32,2.0084602037064483e+26
1612,UMaII,Einasto,tau,50000,0.5,2.2126709014604145e+26
1613,UMaII,Einasto,tau,50000,0.68,2.5629454666698728e+26
1614,UMaII,Einasto,tau,50000,0.95,3.851376416054655e+26
1615,UMaII,Einasto,tau,100000,0.05,1.1018192546484521e+26
1616,UMaII,Einasto,tau,100000,0.32,1.441522012582082e+26
1617,UMaII,Einasto,tau,100000,0.5,1.643311535978688e+26
1618,UMaII,Einasto,tau,100000,0.68,1.984176377248657e+26
1619,UMaII,Einasto,tau,100000,0.95,2.7551483435634967e+26
