name,jfactor,profile,ch,mass,sigma_v
Scl,0.26585967012749673,Einasto,b,30000,5.71281991222505e-23
Scl,0.26585967012749673,Einasto,b,50000,7.796182574791343e-23
Scl,0.26585967012749673,Einasto,b,100000,1.2167518251814538e-22
Scl,0.26585967012749673,Einasto,b,70,2.889727859791487e-22
Scl,0.26585967012749673,Einasto,b,100,9.692048589573683e-23
Scl,0.26585967012749673,Einasto,b,200,2.653420308724185e-23
Scl,0.26585967012749673,Einasto,b,500,1.3321339985026893e-23
Scl,0.26585967012749673,Einasto,b,800,1.3268036157226564e-23
Scl,0.26585967012749673,Einasto,b,1000,1.3880762782035093e-23
Scl,0.26585967012749673,Einasto,b,2000,1.7686597496654629e-23
Scl,0.26585967012749673,Einasto,b,3000,2.122207270980384e-23
Scl,0.26585967012749673,Einasto,b,5000,2.71714690302136e-23
Scl,0.26585967012749673,Einasto,b,7000,3.7056543900978875e-23
Scl,0.26585967012749673,Einasto,b,10000,4.775564069934926e-23
Scl,0.26585967012749673,Einasto,b,20000,6.458940595326283e-23
Scl,0.26585967012749673,Einasto,b,30000,8.367823055343301e-23
Scl,0.26585967012749673,Einasto,b,50000,1.1676466039679298e-22
Scl,0.26585967012749673,Einasto,b,100000,2.0286090706964217e-22
Scl,0.26585967012749673,Einasto,b,70,3.8296866902953305e-22
Scl,0.26585967012749673,Einasto,b,100,1.2050871413189088e-22
Scl,0.26585967012749673,Einasto,b,200,2.8175842910681626e-23
Scl,0.26585967012749673,Einasto,b,500,1.1957038676116598e-23
Scl,0.26585967012749673,Einasto,b,800,1.1092888983976143e-23
Scl,0.26585967012749673,Einasto,b,1000,1.1384992850044753e-23
Scl,0.26585967012749673,Einasto,b,2000,1.562722355720859e-23
Scl,0.26585967012749673,Einasto,b,3000,1.963386407833989e-23
Scl,0.26585967012749673,Einasto,b,5000,2.5809152627055305e-23
Scl,0.26585967012749673,Einasto,b,7000,2.652155399080366e-23
Scl,0.26585967012749673,Einasto,b,10000,2.885017533094341e-23
Scl,0.26585967012749673,Einasto,b,20000,3.319782175109007e-23
Scl,0.26585967012749673,Einasto,b,30000,3.744875662693027e-23
Scl,0.26585967012749673,Einasto,b,50000,4.364876519699611e-23
Scl,0.26585967012749673,Einasto,b,100000,5.62723009122255e-23
Scl,0.26585967012749673,Einasto,b,70,2.5346568827809776e-22
Scl,0.26585967012749673,Einasto,b,100,8.535912747125933e-23
Scl,0.26585967012749673,Einasto,b,200,2.1849165016885032e-23
Scl,0.26585967012749673,Einasto,b,500,9.173959277766753e-24
Scl,0.26585967012749673,Einasto,b,800,8.501775413075112e-24
Scl,0.26585967012749673,Einasto,b,1000,8.793230891425537e-24
Scl,0.26585967012749673,Einasto,b,2000,1.1544883719471889e-23
Scl,0.26585967012749673,Einasto,b,3000,1.4430295093627415e-23
Scl,0.26585967012749673,Einasto,b,5000,2.020787165141864e-23
Scl,0.26585967012749673,Einasto,b,7000,2.4402131816279987e-23
Scl,0.26585967012749673,Einasto,b,10000,2.9574296778282794e-23
Scl,0.26585967012749673,Einasto,b,20000,3.717953151089482e-23
Scl,0.26585967012749673,Einasto,b,30000,4.160286308069319e-23
Scl,0.26585967012749673,Einasto,b,50000,5.113810027583049e-23
Scl,0.26585967012749673,Einasto,b,100000,7.778421001218714e-23
Scl,0.26585967012749673,Einasto,b,70,2.4041086021946357e-22
Scl,0.26585967012749673,Einasto,b,100,7.576728066510283e-23
Scl,0.26585967012749673,Einasto,b,200,1.820012480775856e-23
Scl,0.26585967012749673,Einasto,b,500,7.790917141255516e-24
Scl,0.26585967012749673,Einasto,b,800,7.46252200411183e-24
Scl,0.26585967012749673,Einasto,b,1000,7.84204836558268e-24
Scl,0.26585967012749673,Einasto,b,2000,1.1480562771362077e-23
Scl,0.26585967012749673,Einasto,b,3000,1.5045452306752958e-23
Scl,0.26585967012749673,Einasto,b,5000,1.9059981149662543e-23
Scl,0.26585967012749673,Einasto,b,7000,2.048951290046879e-23
Scl,0.26585967012749673,Einasto,b,10000,2.1316371544119802e-23
Scl,0.26585967012749673,Einasto,b,20000,2.468846455626662e-23
Scl,0.26585967012749673,Einasto,b,30000,3.054263891197621e-23
Scl,0.26585967012749673,Einasto,b,50000,4.6333246411179835e-23
Scl,0.26585967012749673,Einasto,b,100000,9.721481593766639e-23
Scl,0.26585967012749673,Einasto,b,70,4.436418933164972e-22
Scl,0.26585967012749673,Einasto,b,100,1.616150564652906e-22
Scl,0.26585967012749673,Einasto,b,200,4.2684765306625133e-23
Scl,0.26585967012749673,Einasto,b,500,1.799244204954918e-23
Scl,0.26585967012749673,Einasto,b,800,1.5568105773531096e-23
Scl,0.26585967012749673,Einasto,b,1000,1.5325675495614507e-23
Scl,0.26585967012749673,Einasto,b,2000,1.646016791536667e-23
Scl,0.26585967012749673,Einasto,b,3000,1.8781167866713775e-23
Scl,0.26585967012749673,Einasto,b,5000,2.2731430371742465e-23
Scl,0.26585967012749673,Einasto,b,7000,2.5845764281590806e-23
Scl,0.26585967012749673,Einasto,b,10000,3.1048374446858724e-23
Scl,0.26585967012749673,Einasto,b,20000,4.3820447483051897e-23
Scl,0.26585967012749673,Einasto,b,30000,5.261968954209678e-23
Scl,0.26585967012749673,Einasto,b,50000,6.6689510620088e-23
Scl,0.26585967012749673,Einasto,b,100000,1.0369793907321566e-22
Scl,0.26585967012749673,Einasto,b,70,5.4532443098054875e-22
Scl,0.26585967012749673,Einasto,b,100,1.8119602401790035e-22
Scl,0.26585967012749673,Einasto,b,200,4.125659942536786e-23
Scl,0.26585967012749673,Einasto,b,500,1.2833075170533496e-23
Scl,0.26585967012749673,Einasto,b,800,9.047763227042762e-24
Scl,0.26585967012749673,Einasto,b,1000,8.22425001086542e-24
Scl,0.26585967012749673,Einasto,b,2000,7.809038456385788e-24
Scl,0.26585967012749673,Einasto,b,3000,8.844277399260692e-24
Scl,0.26585967012749673,Einasto,b,5000,1.2000514320110093e-23
Scl,0.26585967012749673,Einasto,b,7000,1.6071495730507197e-23
Scl,0.26585967012749673,Einasto,b,10000,2.2952907907335002e-23
Scl,0.26585967012749673,Einasto,b,20000,4.548931406610024e-23
Scl,0.26585967012749673,Einasto,b,30000,6.485296129139307e-23
Scl,0.26585967012749673,Einasto,b,50000,9.78825140609279e-23
Scl,0.26585967012749673,Einasto,b,70,3.079216492933409e-22
Scl,0.26585967012749673,Einasto,b,100,1.21921801773e-22
Scl,0.26585967012749673,Einasto,b,200,4.047622175299174e-23
Scl,0.26585967012749673,Einasto,b,500,2.1386564592911618e-23
Scl,0.26585967012749673,Einasto,b,800,1.8236137488596325e-23
Scl,0.26585967012749673,Einasto,b,1000,2.004440222687769e-23
Scl,0.26585967012749673,Einasto,b,2000,2.007090168305937e-23
Scl,0.26585967012749673,Einasto,b,3000,2.2384779744045236e-23
Scl,0.26585967012749673,Einasto,b,5000,2.920547362046846e-23
Scl,0.26585967012749673,Einasto,b,7000,3.0442475640426937e-23
Scl,0.26585967012749673,Einasto,b,10000,3.693750923738141e-23
Scl,0.26585967012749673,Einasto,b,20000,4.391730150487051e-23
Scl,0.26585967012749673,Einasto,b,30000,5.326454043064042e-23
Scl,0.26585967012749673,Einasto,b,50000,6.684737063932666e-23
Scl,0.26585967012749673,Einasto,b,100000,9.256046544815495e-23
Scl,0.26585967012749673,Einasto,b,70,2.5274817745113815e-22
Scl,0.26585967012749673,Einasto,b,100,9.944804763098105e-23
Scl,0.26585967012749673,Einasto,b,200,3.014824341140292e-23
Scl,0.26585967012749673,Einasto,b,500,1.621664743065119e-23
Scl,0.26585967012749673,Einasto,b,800,1.6101455225352758e-23
Scl,0.26585967012749673,Einasto,b,1000,1.7004467254025808e-23
Scl,0.26585967012749673,Einasto,b,3000,2.928650552032633e-23
Scl,0.26585967012749673,Einasto,b,5000,2.920486381089948e-23
Scl,0.26585967012749673,Einasto,b,7000,3.1039118135139587e-23
Scl,0.26585967012749673,Einasto,b,10000,3.5255885020800947e-23
Scl,0.26585967012749673,Einasto,b,20000,4.28431009858203e-23
Scl,0.26585967012749673,Einasto,b,30000,5.48777823208191e-23
Scl,0.26585967012749673,Einasto,b,50000,7.450241801677627e-23
Scl,0.26585967012749673,Einasto,b,100000,1.1639407357550014e-22
Scl,0.26585967012749673,Einasto,b,70,2.1272687485007316e-22
Scl,0.26585967012749673,Einasto,b,100,7.693008401167081e-23
Scl,0.26585967012749673,Einasto,b,200,1.9955196668212187e-23
Scl,0.26585967012749673,Einasto,b,500,8.267324696324123e-24
Scl,0.26585967012749673,Einasto,b,800,7.007836559608404e-24
Scl,0.26585967012749673,Einasto,b,1000,6.76641787960563e-24
Scl,0.26585967012749673,Einasto,b,2000,7.532188152212522e-24
Scl,0.26585967012749673,Einasto,b,3000,8.884954950634757e-24
Scl,0.26585967012749673,Einasto,b,5000,1.211397588443237e-23
Scl,0.26585967012749673,Einasto,b,7000,1.55556608351785e-23
Scl,0.26585967012749673,Einasto,b,10000,2.0203974939104092e-23
Scl,0.26585967012749673,Einasto,b,20000,3.857372008558246e-23
Scl,0.26585967012749673,Einasto,b,30000,6.340195682471769e-23
Scl,0.26585967012749673,Einasto,b,50000,1.0263221804973923e-22
Scl,0.26585967012749673,Einasto,b,70,4.605457160204225e-22
Scl,0.26585967012749673,Einasto,b,100,1.7928854459704782e-22
Scl,0.26585967012749673,Einasto,b,200,4.81394594218919e-23
Scl,0.26585967012749673,Einasto,b,500,1.684220282716435e-23
Scl,0.26585967012749673,Einasto,b,800,1.107266729926761e-23
Scl,0.26585967012749673,Einasto,b,1000,9.274022929596033e-24
Scl,0.26585967012749673,Einasto,b,2000,6.420829689627339e-24
Scl,0.26585967012749673,Einasto,b,3000,6.137888271523482e-24
Scl,0.26585967012749673,Einasto,b,5000,6.897560393743315e-24
Scl,0.26585967012749673,Einasto,b,7000,8.196591785520555e-24
Scl,0.26585967012749673,Einasto,b,10000,1.079717765935603e-23
Scl,0.26585967012749673,Einasto,b,20000,2.275097667001263e-23
Scl,0.26585967012749673,Einasto,b,30000,3.7412623365533823e-23
Scl,0.26585967012749673,Einasto,b,50000,7.053216869839213e-23
Scl,0.26585967012749673,Einasto,b,100000,1.4937253431585055e-22
Scl,0.26585967012749673,Einasto,b,70,2.7572273848332273e-22
Scl,0.26585967012749673,Einasto,b,100,1.0754128816957657e-22
Scl,0.26585967012749673,Einasto,b,200,3.13145668784486e-23
Scl,0.26585967012749673,Einasto,b,500,1.417929714844787e-23
Scl,0.26585967012749673,Einasto,b,800,1.2093025606624418e-23
Scl,0.26585967012749673,Einasto,b,1000,1.1418346038510119e-23
Scl,0.26585967012749673,Einasto,b,2000,1.0225093924263431e-23
Scl,0.26585967012749673,Einasto,b,3000,9.76808715711925e-24
Scl,0.26585967012749673,Einasto,b,5000,9.680176796802038e-24
Scl,0.26585967012749673,Einasto,b,7000,1.0256168754367232e-23
Scl,0.26585967012749673,Einasto,b,10000,1.1709436454998638e-23
Scl,0.26585967012749673,Einasto,b,20000,1.7945732734707262e-23
Scl,0.26585967012749673,Einasto,b,30000,2.4418560767389672e-23
Scl,0.26585967012749673,Einasto,b,50000,3.7317926232239505e-23
Scl,0.26585967012749673,Einasto,b,100000,7.101849283732275e-23
Scl,0.26585967012749673,Einasto,b,70,2.965059926476182e-22
Scl,0.26585967012749673,Einasto,b,100,9.642304862576474e-23
Scl,0.26585967012749673,Einasto,b,200,2.3515069313106452e-23
Scl,0.26585967012749673,Einasto,b,500,9.145015227755874e-24
Scl,0.26585967012749673,Einasto,b,800,7.74556271091239e-24
Scl,0.26585967012749673,Einasto,b,1000,7.421566799216777e-24
Scl,0.26585967012749673,Einasto,b,2000,7.89909523157554e-24
Scl,0.26585967012749673,Einasto,b,3000,9.131704076139977e-24
Scl,0.26585967012749673,Einasto,b,5000,1.0883007522140164e-23
Scl,0.26585967012749673,Einasto,b,7000,1.2336338198099118e-23
Scl,0.26585967012749673,Einasto,b,10000,1.4468226618861974e-23
Scl,0.26585967012749673,Einasto,b,20000,2.3846632232724302e-23
Scl,0.26585967012749673,Einasto,b,30000,3.4528037126387385e-23
Scl,0.26585967012749673,Einasto,b,50000,5.509850763750272e-23
Scl,0.26585967012749673,Einasto,b,100000,9.748420797557505e-23
Scl,0.26585967012749673,Einasto,b,70,4.332898263092497e-22
Scl,0.26585967012749673,Einasto,b,100,1.4451040829541854e-22
Scl,0.26585967012749673,Einasto,b,200,3.372032085471965e-23
Scl,0.26585967012749673,Einasto,b,500,1.1797999596116432e-23
Scl,0.26585967012749673,Einasto,b,800,9.538390248898186e-24
Scl,0.26585967012749673,Einasto,b,1000,8.93909447373048e-24
Scl,0.26585967012749673,Einasto,b,2000,8.384783366239363e-24
Scl,0.26585967012749673,Einasto,b,3000,8.776504582995129e-24
Scl,0.26585967012749673,Einasto,b,5000,9.787505781111824e-24
Scl,0.26585967012749673,Einasto,b,7000,1.0948565392866711e-23
Scl,0.26585967012749673,Einasto,b,10000,1.2811075053916206e-23
Scl,0.26585967012749673,Einasto,b,20000,2.0087530528949453e-23
Scl,0.26585967012749673,Einasto,b,30000,2.8888501010905015e-23
Scl,0.26585967012749673,Einasto,b,50000,4.84066895777873e-23
Scl,0.26585967012749673,Einasto,b,100000,9.836105247955297e-23
Scl,0.26585967012749673,Einasto,b,70,2.4815058610810055e-22
Scl,0.26585967012749673,Einasto,b,100,8.14980187509832e-23
Scl,0.26585967012749673,Einasto,b,200,1.970853922877961e-23
Scl,0.26585967012749673,Einasto,b,500,7.697565005208815e-24
Scl,0.26585967012749673,Einasto,b,800,6.627544613438962e-24
Scl,0.26585967012749673,Einasto,b,1000,6.607927720481216e-24
Scl,0.26585967012749673,Einasto,b,2000,8.203294965725752e-24
Scl,0.26585967012749673,Einasto,b,3000,1.0016702024462275e-23
Scl,0.26585967012749673,Einasto,b,5000,1.2699329322029362e-23
Scl,0.26585967012749673,Einasto,b,7000,1.4217309993804837e-23
Scl,0.26585967012749673,Einasto,b,10000,1.6230821642352843e-23
Scl,0.26585967012749673,Einasto,b,20000,2.325933149310904e-23
Scl,0.26585967012749673,Einasto,b,30000,3.097383998098317e-23
Scl,0.26585967012749673,Einasto,b,50000,4.6389162570031695e-23
Scl,0.26585967012749673,Einasto,b,100000,8.419177831115136e-23
Scl,0.26585967012749673,Einasto,b,70,4.477664578506905e-22
Scl,0.26585967012749673,Einasto,b,100,1.6455846989062146e-22
Scl,0.26585967012749673,Einasto,b,800,1.935246622342577e-23
Scl,0.26585967012749673,Einasto,b,1000,1.7744798354763258e-23
Scl,0.26585967012749673,Einasto,b,2000,2.149862233498145e-23
Scl,0.26585967012749673,Einasto,b,3000,2.137604972305333e-23
Scl,0.26585967012749673,Einasto,b,5000,2.3259486773904734e-23
Scl,0.26585967012749673,Einasto,b,7000,2.457245769680031e-23
Scl,0.26585967012749673,Einasto,b,10000,2.6670249829682344e-23
Scl,0.26585967012749673,Einasto,b,20000,3.435761414829769e-23
Scl,0.26585967012749673,Einasto,b,30000,4.314752961751464e-23
Scl,0.26585967012749673,Einasto,b,50000,5.995356681292659e-23
Scl,0.26585967012749673,Einasto,b,100000,9.714950190673328e-23
Scl,0.26585967012749673,Einasto,b,70,3.3358582915381166e-22
Scl,0.26585967012749673,Einasto,b,100,1.07272722670072e-22
Scl,0.26585967012749673,Einasto,b,200,2.734670159363786e-23
Scl,0.26585967012749673,Einasto,b,500,1.1872083048763254e-23
Scl,0.26585967012749673,Einasto,b,800,1.1037913156924456e-23
Scl,0.26585967012749673,Einasto,b,1000,1.1506600602901056e-23
Scl,0.26585967012749673,Einasto,b,2000,1.2975213701648275e-23
Scl,0.26585967012749673,Einasto,b,3000,1.3859454538140243e-23
Scl,0.26585967012749673,Einasto,b,5000,1.5169926735850167e-23
Scl,0.26585967012749673,Einasto,b,7000,1.609829464266069e-23
Scl,0.26585967012749673,Einasto,b,10000,1.7580366357257553e-23
Scl,0.26585967012749673,Einasto,b,20000,2.4177571300706624e-23
Scl,0.26585967012749673,Einasto,b,30000,3.310475391197318e-23
Scl,0.26585967012749673,Einasto,b,50000,5.632469278049186e-23
Scl,0.26585967012749673,Einasto,b,100000,1.2707106948250262e-22
Scl,0.26585967012749673,Einasto,b,70,5.198069939890316e-22
Scl,0.26585967012749673,Einasto,b,100,1.850627008422146e-22
Scl,0.26585967012749673,Einasto,b,200,4.434711665958266e-23
Scl,0.26585967012749673,Einasto,b,500,1.7335586279033163e-23
Scl,0.26585967012749673,Einasto,b,800,1.4403926317519737e-23
Scl,0.26585967012749673,Einasto,b,1000,1.387424749328343e-23
Scl,0.26585967012749673,Einasto,b,2000,1.5223869569295063e-23
Scl,0.26585967012749673,Einasto,b,3000,1.744080617064514e-23
Scl,0.26585967012749673,Einasto,b,5000,2.2331788287571705e-23
Scl,0.26585967012749673,Einasto,b,7000,2.676322696483788e-23
Scl,0.26585967012749673,Einasto,b,10000,3.117775392034147e-23
Scl,0.26585967012749673,Einasto,b,20000,4.390105221296717e-23
Scl,0.26585967012749673,Einasto,b,30000,5.321941000653062e-23
Scl,0.26585967012749673,Einasto,b,50000,6.906005055663053e-23
Scl,0.26585967012749673,Einasto,b,100000,1.016328131688087e-22
Scl,0.26585967012749673,Einasto,b,70,2.2107439000246663e-22
Scl,0.26585967012749673,Einasto,b,100,8.433812146396376e-23
Scl,0.26585967012749673,Einasto,b,200,2.3710729946405142e-23
Scl,0.26585967012749673,Einasto,b,500,1.2168778472840009e-23
Scl,0.26585967012749673,Einasto,b,800,1.2193314054269755e-23
Scl,0.26585967012749673,Einasto,b,1000,1.2836707338984059e-23
Scl,0.26585967012749673,Einasto,b,2000,1.8951673056332326e-23
Scl,0.26585967012749673,Einasto,b,3000,2.2760931951238864e-23
Scl,0.26585967012749673,Einasto,b,7000,4.209492410031487e-23
Scl,0.26585967012749673,Einasto,b,20000,5.334805184223856e-23
Scl,0.26585967012749673,Einasto,b,30000,6.106567635749961e-23
Scl,0.26585967012749673,Einasto,b,50000,7.366876469749084e-23
Scl,0.26585967012749673,Einasto,b,100000,1.0007100606475015e-22
Scl,0.26585967012749673,Einasto,b,70,4.944422338851865e-22
Scl,0.26585967012749673,Einasto,b,100,1.5272007024642086e-22
Scl,0.26585967012749673,Einasto,b,200,3.465291323340153e-23
Scl,0.26585967012749673,Einasto,b,500,1.2624810274090517e-23
Scl,0.26585967012749673,Einasto,b,800,1.0780547249929276e-23
Scl,0.26585967012749673,Einasto,b,1000,1.0699997629340092e-23
Scl,0.26585967012749673,Einasto,b,2000,1.2511739184203414e-23
Scl,0.26585967012749673,Einasto,b,3000,1.4175285678085952e-23
Scl,0.26585967012749673,Einasto,b,5000,1.6420047863958867e-23
Scl,0.26585967012749673,Einasto,b,7000,1.8048258799813953e-23
Scl,0.26585967012749673,Einasto,b,10000,2.0399826205064048e-23
Scl,0.26585967012749673,Einasto,b,20000,2.8796565797350407e-23
Scl,0.26585967012749673,Einasto,b,30000,3.8478234818142864e-23
Scl,0.26585967012749673,Einasto,b,50000,6.037927734191458e-23
Scl,0.26585967012749673,Einasto,b,100000,1.1801014955954797e-22
Scl,0.26585967012749673,Einasto,b,70,5.06112756733919e-22
Scl,0.26585967012749673,Einasto,b,100,2.1049206452078063e-22
Scl,0.26585967012749673,Einasto,b,200,6.108965876018953e-23
Scl,0.26585967012749673,Einasto,b,500,2.3095462596445083e-23
Scl,0.26585967012749673,Einasto,b,800,1.9237220897857368e-23
Scl,0.26585967012749673,Einasto,b,1000,2.0737433940525568e-23
Scl,0.26585967012749673,Einasto,b,2000,1.9535770539653473e-23
Scl,0.26585967012749673,Einasto,b,3000,2.3291434399175743e-23
Scl,0.26585967012749673,Einasto,b,5000,2.667026829134117e-23
Scl,0.26585967012749673,Einasto,b,7000,2.743828999779788e-23
Scl,0.26585967012749673,Einasto,b,10000,3.071736489946088e-23
Scl,0.26585967012749673,Einasto,b,20000,3.467420869239519e-23
Scl,0.26585967012749673,Einasto,b,30000,4.021310118670246e-23
Scl,0.26585967012749673,Einasto,b,50000,5.266801378108533e-23
Scl,0.26585967012749673,Einasto,b,100000,8.116326487142046e-23
Scl,0.26585967012749673,Einasto,b,70,2.0732155708591941e-22
Scl,0.26585967012749673,Einasto,b,100,6.270140312888768e-23
Scl,0.26585967012749673,Einasto,b,200,1.5291515988617893e-23
Scl,0.26585967012749673,Einasto,b,500,6.77395100000017e-24
Scl,0.26585967012749673,Einasto,b,800,6.4289105668204894e-24
Scl,0.26585967012749673,Einasto,b,1000,6.644007543176254e-24
Scl,0.26585967012749673,Einasto,b,2000,8.344645760891367e-24
Scl,0.26585967012749673,Einasto,b,3000,9.25704509999122e-24
Scl,0.26585967012749673,Einasto,b,5000,1.0403327890532242e-23
Scl,0.26585967012749673,Einasto,b,7000,1.1569550534551103e-23
Scl,0.26585967012749673,Einasto,b,10000,1.354313974121813e-23
Scl,0.26585967012749673,Einasto,b,20000,2.0246749913013266e-23
Scl,0.26585967012749673,Einasto,b,30000,2.6172340547884764e-23
Scl,0.26585967012749673,Einasto,b,50000,3.726199915166243e-23
Scl,0.26585967012749673,Einasto,b,100000,6.413666642682946e-23
Scl,0.26585967012749673,Einasto,b,70,4.146015955596606e-22
Scl,0.26585967012749673,Einasto,b,200,4.1783103978143876e-23
Scl,0.26585967012749673,Einasto,b,500,1.7803285746613204e-23
Scl,0.26585967012749673,Einasto,b,800,1.5656023159270628e-23
Scl,0.26585967012749673,Einasto,b,1000,1.5375934511149668e-23
Scl,0.26585967012749673,Einasto,b,2000,1.6513060188603067e-23
Scl,0.26585967012749673,Einasto,b,3000,1.8184752199276322e-23
Scl,0.26585967012749673,Einasto,b,5000,2.1637739373358347e-23
Scl,0.26585967012749673,Einasto,b,7000,2.4410860628051065e-23
Scl,0.26585967012749673,Einasto,b,10000,3.02096978309316e-23
Scl,0.26585967012749673,Einasto,b,20000,4.7012825804123016e-23
Scl,0.26585967012749673,Einasto,b,30000,6.225224267798135e-23
Scl,0.26585967012749673,Einasto,b,50000,8.846130250746482e-23
Scl,0.26585967012749673,Einasto,b,100000,1.315224367928316e-22
Scl,0.26585967012749673,Einasto,b,70,4.266679524805361e-22
Scl,0.26585967012749673,Einasto,b,200,4.8204590664106257e-23
Scl,0.26585967012749673,Einasto,b,500,2.028140077002685e-23
Scl,0.26585967012749673,Einasto,b,800,1.9656421955211737e-23
Scl,0.26585967012749673,Einasto,b,1000,1.777669072042492e-23
Scl,0.26585967012749673,Einasto,b,2000,1.9787858270126625e-23
Scl,0.26585967012749673,Einasto,b,5000,2.4525455698940992e-23
Scl,0.26585967012749673,Einasto,b,7000,2.5569584798896185e-23
Scl,0.26585967012749673,Einasto,b,10000,2.579852904826993e-23
Scl,0.26585967012749673,Einasto,b,20000,2.633642136660667e-23
Scl,0.26585967012749673,Einasto,b,30000,2.8936244157706555e-23
Scl,0.26585967012749673,Einasto,b,50000,3.606470305104601e-23
Scl,0.26585967012749673,Einasto,b,100000,5.533929623998905e-23
Scl,0.26585967012749673,Einasto,b,70,5.551732252992575e-22
Scl,0.26585967012749673,Einasto,b,200,4.570623706802506e-23
Scl,0.26585967012749673,Einasto,b,500,1.680215031528463e-23
Scl,0.26585967012749673,Einasto,b,800,1.2594744564664855e-23
Scl,0.26585967012749673,Einasto,b,1000,1.149730306087129e-23
Scl,0.26585967012749673,Einasto,b,2000,1.1438722182325671e-23
Scl,0.26585967012749673,Einasto,b,3000,1.2835123063231359e-23
Scl,0.26585967012749673,Einasto,b,5000,1.546337102557824e-23
Scl,0.26585967012749673,Einasto,b,7000,1.6932077472467746e-23
Scl,0.26585967012749673,Einasto,b,10000,1.8365191502722673e-23
Scl,0.26585967012749673,Einasto,b,20000,2.3104627378575397e-23
Scl,0.26585967012749673,Einasto,b,30000,2.8053801880892414e-23
Scl,0.26585967012749673,Einasto,b,50000,3.83918988185045e-23
Scl,0.26585967012749673,Einasto,b,100000,6.404744643116413e-23
Scl,0.26585967012749673,Einasto,b,70,5.305688280519733e-22
Scl,0.26585967012749673,Einasto,b,100,1.7265084822947801e-22
Scl,0.26585967012749673,Einasto,b,200,4.452562965490567e-23
Scl,0.26585967012749673,Einasto,b,500,1.8312784361780894e-23
Scl,0.26585967012749673,Einasto,b,800,1.5556491786922977e-23
Scl,0.26585967012749673,Einasto,b,1000,1.6094209150632953e-23
Scl,0.26585967012749673,Einasto,b,2000,1.6534865771161054e-23
Scl,0.26585967012749673,Einasto,b,3000,1.7578815538374623e-23
Scl,0.26585967012749673,Einasto,b,5000,1.7752237739357726e-23
Scl,0.26585967012749673,Einasto,b,7000,1.77707715927121e-23
Scl,0.26585967012749673,Einasto,b,10000,1.8185075892658252e-23
Scl,0.26585967012749673,Einasto,b,20000,2.223961280875054e-23
Scl,0.26585967012749673,Einasto,b,30000,2.798523302969125e-23
Scl,0.26585967012749673,Einasto,b,50000,4.22732190329931e-23
Scl,0.26585967012749673,Einasto,b,100000,8.892157854612557e-23
Scl,0.26585967012749673,Einasto,b,70,3.5085183471237953e-22
Scl,0.26585967012749673,Einasto,b,100,1.3158660286748479e-22
Scl,0.26585967012749673,Einasto,b,200,3.817324963993141e-23
Scl,0.26585967012749673,Einasto,b,500,1.748878331669388e-23
Scl,0.26585967012749673,Einasto,b,800,1.6283554741214507e-23
Scl,0.26585967012749673,Einasto,b,1000,1.541325211237969e-23
Scl,0.26585967012749673,Einasto,b,2000,1.6860782511679435e-23
Scl,0.26585967012749673,Einasto,b,3000,1.684680068783332e-23
Scl,0.26585967012749673,Einasto,b,5000,1.6943604859092415e-23
Scl,0.26585967012749673,Einasto,b,7000,1.7003358551275255e-23
Scl,0.26585967012749673,Einasto,b,10000,1.7767638911912394e-23
Scl,0.26585967012749673,Einasto,b,20000,2.225007748941334e-23
Scl,0.26585967012749673,Einasto,b,30000,2.8456237693853475e-23
Scl,0.26585967012749673,Einasto,b,50000,4.2807115709772773e-23
Scl,0.26585967012749673,Einasto,b,100000,8.737575403078645e-23
Scl,0.26585967012749673,Einasto,b,70,1.3408677038528256e-22
Scl,0.26585967012749673,Einasto,b,100,5.054443030175381e-23
Scl,0.26585967012749673,Einasto,b,200,1.3571494415835444e-23
Scl,0.26585967012749673,Einasto,b,500,6.1814796679201e-24
Scl,0.26585967012749673,Einasto,b,800,5.408251613303196e-24
Scl,0.26585967012749673,Einasto,b,1000,5.381528525125425e-24
Scl,0.26585967012749673,Einasto,b,2000,6.1410672922514494e-24
Scl,0.26585967012749673,Einasto,b,3000,7.009044526256773e-24
Scl,0.26585967012749673,Einasto,b,5000,8.820678618332123e-24
Scl,0.26585967012749673,Einasto,b,7000,1.0472201810251023e-23
Scl,0.26585967012749673,Einasto,b,10000,1.3124461931653628e-23
Scl,0.26585967012749673,Einasto,b,20000,2.1740038610668795e-23
Scl,0.26585967012749673,Einasto,b,30000,3.0555291724197817e-23
Scl,0.26585967012749673,Einasto,b,50000,4.9219134964852077e-23
Scl,0.26585967012749673,Einasto,b,100000,1.0147929351950154e-22
Scl,0.26585967012749673,Einasto,b,70,3.638026265217324e-22
Scl,0.26585967012749673,Einasto,b,100,1.226978940467747e-22
Scl,0.26585967012749673,Einasto,b,200,2.6239760996539782e-23
Scl,0.26585967012749673,Einasto,b,500,9.362766036974937e-24
Scl,0.26585967012749673,Einasto,b,800,7.281942698959065e-24
Scl,0.26585967012749673,Einasto,b,1000,6.910560886143096e-24
Scl,0.26585967012749673,Einasto,b,2000,7.943240124144438e-24
Scl,0.26585967012749673,Einasto,b,3000,1.0231797011146971e-23
Scl,0.26585967012749673,Einasto,b,5000,1.4878954821744002e-23
Scl,0.26585967012749673,Einasto,b,7000,1.789291854576609e-23
Scl,0.26585967012749673,Einasto,b,10000,2.0193143056032865e-23
Scl,0.26585967012749673,Einasto,b,20000,2.3025129976331798e-23
