,name,profile,ch,mass,quantile,tau
259,DraI,Einasto,b,100000,0.95,4.828716644256835e+26
260,DraI,Einasto,mu,70,0.05,8.506338242674501e+23
261,DraI,Einasto,mu,70,0.32,1.5379211772944884e+24
262,DraI,Einasto,mu,70,0.5,1.9492097930437977e+24
263,DraI,Einasto,mu,70,0.68,2.4831315150964057e+24
264,DraI,Einasto,mu,70,0.95,4.1810613574444643e+24
265,DraI,Einasto,mu,100,0.05,1.434906850939703e+24
266,DraI,Einasto,mu,100,0.32,2.5445148318281054e+24
267,DraI,Einasto,mu,100,0.5,3.305579857599257e+24
268,DraI,Einasto,mu,100,0.68,4.212337060371605e+24
269,DraI,Einasto,mu,100,0.95,7.11456172639184e+24
270,DraI,Einasto,mu,200,0.05,2.844506584797418e+24
271,DraI,Einasto,mu,200,0.32,5.307824764670975e+24
272,DraI,Einasto,mu,200,0.5,6.795907837958444e+24
273,DraI,Einasto,mu,200,0.68,8.52399566650573e+24
274,DraI,Einasto,mu,200,0.95,1.4044307236330048e+25
275,DraI,Einasto,mu,500,0.05,5.051131155083245e+24
276,DraI,Einasto,mu,500,0.32,9.355240023520955e+24
277,DraI,Einasto,mu,500,0.5,1.1971157732570717e+25
278,DraI,Einasto,mu,500,0.68,1.504338630466747e+25
279,DraI,Einasto,mu,500,0.95,2.565787048681305e+25
280,DraI,Einasto,mu,1000,0.05,8.53513844402676e+24
281,DraI,Einasto,mu,1000,0.32,1.4666996938921597e+25
282,DraI,Einasto,mu,1000,0.5,1.8548951667734184e+25
283,DraI,Einasto,mu,1000,0.68,2.364369373844395e+25
284,DraI,Einasto,mu,1000,0.95,3.97906917152795e+25
285,DraI,Einasto,mu,5000,0.05,1.8927878502083938e+25
286,DraI,Einasto,mu,5000,0.32,3.2394570416264152e+25
287,DraI,Einasto,mu,5000,0.5,4.126166709685476e+25
288,DraI,Einasto,mu,5000,0.68,5.261027863725501e+25
289,DraI,Einasto,mu,5000,0.95,9.066203372613788e+25
290,DraI,Einasto,mu,10000,0.05,1.8663709814152066e+25
291,DraI,Einasto,mu,10000,0.32,3.207099375280078e+25
292,DraI,Einasto,mu,10000,0.5,4.174220372388171e+25
293,DraI,Einasto,mu,10000,0.68,5.30654865803355e+25
294,DraI,Einasto,mu,10000,0.95,9.284464006277473e+25
295,DraI,Einasto,mu,50000,0.05,1.0897236526882417e+25
296,DraI,Einasto,mu,50000,0.32,2.051183305510705e+25
297,DraI,Einasto,mu,50000,0.5,2.6413710743688067e+25
298,DraI,Einasto,mu,50000,0.68,3.351230652989645e+25
299,DraI,Einasto,mu,50000,0.95,6.012326328122095e+25
300,DraI,Einasto,mu,100000,0.05,7.334720955568882e+24
301,DraI,Einasto,mu,100000,0.32,1.4092985063211405e+25
302,DraI,Einasto,mu,100000,0.5,1.8390075069851252e+25
303,DraI,Einasto,mu,100000,0.68,2.301091805520517e+25
304,DraI,Einasto,mu,100000,0.95,4.11076889368797e+25
