,name,jfactor,profile,ch,mass,quantile,sigma_v
3614,Wil1,1.8196470756555263,Einasto,b,70,0.95,3.0151320257483273e-23
3615,Wil1,1.8196470756555263,Einasto,b,100,0.05,3.450466377590523e-24
3616,Wil1,1.8196470756555263,Einasto,b,100,0.32,5.5153240087686375e-24
3617,Wil1,1.8196470756555263,Einasto,b,100,0.5,6.746653229364718e-24
3618,Wil1,1.8196470756555263,Einasto,b,100,0.68,8.111459983458846e-24
3619,Wil1,1.8196470756555263,Einasto,b,100,0.95,1.271472114536474e-23
3620,Wil1,1.8196470756555263,Einasto,b,200,0.05,1.1998900103837327e-24
3621,Wil1,1.8196470756555263,Einasto,b,200,0.32,1.948419220059146e-24
3622,Wil1,1.8196470756555263,Einasto,b,200,0.5,2.387976120798437e-24
3623,Wil1,1.8196470756555263,Einasto,b,200,0.68,2.889655567268537e-24
3624,Wil1,1.8196470756555263,Einasto,b,200,0.95,4.524078111414248e-24
3625,Wil1,1.8196470756555263,Einasto,b,500,0.05,6.827941855595534e-25
3626,Wil1,1.8196470756555263,Einasto,b,500,0.32,1.106625938567956e-24
3627,Wil1,1.8196470756555263,Einasto,b,500,0.5,1.3594436607018794e-24
3628,Wil1,1.8196470756555263,Einasto,b,500,0.68,1.690232843291112e-24
3629,Wil1,1.8196470756555263,Einasto,b,500,0.95,2.5216397375430945e-24
3630,Wil1,1.8196470756555263,Einasto,b,1000,0.05,6.494543977001408e-25
3631,Wil1,1.8196470756555263,Einasto,b,1000,0.32,1.0620117528362931e-24
3632,Wil1,1.8196470756555263,Einasto,b,1000,0.5,1.3194078995436852e-24
3633,Wil1,1.8196470756555263,Einasto,b,1000,0.68,1.630832406883979e-24
3634,Wil1,1.8196470756555263,Einasto,b,1000,0.95,2.447951253804654e-24
3635,Wil1,1.8196470756555263,Einasto,b,5000,0.05,1.0802242776008448e-24
3636,Wil1,1.8196470756555263,Einasto,b,5000,0.32,1.7697493359180333e-24
3637,Wil1,1.8196470756555263,Einasto,b,5000,0.5,2.174013975129688e-24
3638,Wil1,1.8196470756555263,Einasto,b,5000,0.68,2.7050711910943573e-24
3639,Wil1,1.8196470756555263,Einasto,b,5000,0.95,4.124792183136438e-24
3640,Wil1,1.8196470756555263,Einasto,b,10000,0.05,1.5377925317557014e-24
3641,Wil1,1.8196470756555263,Einasto,b,10000,0.32,2.4978770190360264e-24
3642,Wil1,1.8196470756555263,Einasto,b,10000,0.5,3.120811939246099e-24
