,name,profile,ch,mass,quantile,tau
1370,Wil1,Einasto,tau,500,0.05,4.70640870500442e+23
1371,Wil1,Einasto,tau,500,0.32,2.3588340761358054e+24
1372,Wil1,Einasto,tau,500,0.5,3.859955511196197e+24
1373,Wil1,Einasto,tau,500,0.68,6.04497417801395e+24
1374,Wil1,Einasto,tau,500,0.95,1.1971850240020139e+25
1375,Wil1,Einasto,tau,1000,0.05,7.144621766667241e+23
1376,Wil1,Einasto,tau,1000,0.32,3.6250744027662424e+24
1377,Wil1,Einasto,tau,1000,0.5,5.780079496119589e+24
1378,Wil1,Einasto,tau,1000,0.68,8.847838844629871e+24
1379,Wil1,Einasto,tau,1000,0.95,1.7589532650938454e+25
1380,Wil1,Einasto,tau,5000,0.05,1.4029430733561336e+24
1381,Wil1,Einasto,tau,5000,0.32,8.400185146550807e+24
1382,Wil1,Einasto,tau,5000,0.5,1.255714869421945e+25
1383,Wil1,Einasto,tau,5000,0.68,1.840442198421266e+25
1384,Wil1,Einasto,tau,5000,0.95,3.8457996115968727e+25
1385,Wil1,Einasto,tau,10000,0.05,1.4339408895877366e+24
1386,Wil1,Einasto,tau,10000,0.32,1.0108872877358605e+25
1387,Wil1,Einasto,tau,10000,0.5,1.5843425848776177e+25
1388,Wil1,Einasto,tau,10000,0.68,2.2412218595819984e+25
1389,Wil1,Einasto,tau,10000,0.95,4.460244639013486e+25
1390,Wil1,Einasto,tau,50000,0.05,1.3530238957068052e+24
1391,Wil1,Einasto,tau,50000,0.32,6.707837482393808e+24
1392,Wil1,Einasto,tau,50000,0.5,1.0592892700527066e+25
1393,Wil1,Einasto,tau,50000,0.68,1.5176667717661386e+25
1394,Wil1,Einasto,tau,50000,0.95,3.1886187068053472e+25
1395,Wil1,Einasto,tau,100000,0.05,7.661503134385036e+23
1396,Wil1,Einasto,tau,100000,0.32,4.232506416877023e+24
1397,Wil1,Einasto,tau,100000,0.5,7.109276725078491e+24
1398,Wil1,Einasto,tau,100000,0.68,1.0340681806409967e+25
1399,Wil1,Einasto,tau,100000,0.95,2.1518622424710713e+25
