,name,profile,ch,mass,quantile,tau
1182,UMi,Einasto,tau,70,0.5,2.506691963485711e+25
1183,UMi,Einasto,tau,70,0.68,3.2168603226845005e+25
1184,UMi,Einasto,tau,70,0.95,5.643448629481389e+25
1185,UMi,Einasto,tau,100,0.05,1.7231911512053984e+25
1186,UMi,Einasto,tau,100,0.32,3.2043019919543857e+25
1187,UMi,Einasto,tau,100,0.5,4.298508019196804e+25
1188,UMi,Einasto,tau,100,0.68,5.5458572347571595e+25
1189,UMi,Einasto,tau,100,0.95,9.426326263731818e+25
1190,UMi,Einasto,tau,200,0.05,5.2059610732345534e+25
1191,UMi,Einasto,tau,200,0.32,1.0078918044516395e+26
1192,UMi,Einasto,tau,200,0.5,1.3084616746272045e+26
1193,UMi,Einasto,tau,200,0.68,1.688128240763554e+26
1194,UMi,Einasto,tau,200,0.95,2.906592976237211e+26
1195,UMi,Einasto,tau,500,0.05,1.0970221410373884e+26
1196,UMi,Einasto,tau,500,0.32,2.1257596835863176e+26
1197,UMi,Einasto,tau,500,0.5,2.751634739925894e+26
1198,UMi,Einasto,tau,500,0.68,3.669460939020925e+26
1199,UMi,Einasto,tau,500,0.95,6.385596732933642e+26
1200,UMi,Einasto,tau,1000,0.05,1.7016006179303098e+26
1201,UMi,Einasto,tau,1000,0.32,3.3907635652026286e+26
1202,UMi,Einasto,tau,1000,0.5,4.480830468684463e+26
1203,UMi,Einasto,tau,1000,0.68,5.853657148793742e+26
1204,UMi,Einasto,tau,1000,0.95,9.854313524181484e+26
1205,UMi,Einasto,tau,5000,0.05,4.768448113002765e+26
1206,UMi,Einasto,tau,5000,0.32,9.651646827692855e+26
1207,UMi,Einasto,tau,5000,0.5,1.2491628311950396e+27
1208,UMi,Einasto,tau,5000,0.68,1.6475998513312166e+27
1209,UMi,Einasto,tau,5000,0.95,2.765500948139051e+27
1210,UMi,Einasto,tau,10000,0.05,5.885680047104293e+26
1211,UMi,Einasto,tau,10000,0.32,1.1747281481941406e+27
1212,UMi,Einasto,tau,10000,0.5,1.5346862488356127e+27
1213,UMi,Einasto,tau,10000,0.68,1.979864449421426e+27
1214,UMi,Einasto,tau,10000,0.95,3.4252031388721134e+27
1215,UMi,Einasto,tau,50000,0.05,5.210678305063684e+26
1216,UMi,Einasto,tau,50000,0.32,9.735479179519225e+26
1217,UMi,Einasto,tau,50000,0.5,1.2770721293011653e+27
1218,UMi,Einasto,tau,50000,0.68,1.6794912856971676e+27
1219,UMi,Einasto,tau,50000,0.95,2.8539121461335075e+27
1220,UMi,Einasto,tau,100000,0.05,3.6847698214768645e+26
1221,UMi,Einasto,tau,100000,0.32,7.177982351843811e+26
1222,UMi,Einasto,tau,100000,0.5,9.353082868990092e+26
1223,UMi,Einasto,tau,100000,0.68,1.2284066370118067e+27
1224,UMi,Einasto,tau,100000,0.95,2.159421120068307e+27
